name,difficulty,would_take_again,num_ratings,quality,department,link
Steven Arthur,46%,46%,79 ratings,2.5,Psychology,https://www.ratemyprofessors.com/professor/1662273
John Smigla,51%,51%,102 ratings,3.5,Accountancy,https://www.ratemyprofessors.com/professor/1351554
Daniel Lau,25%,25%,17 ratings,2.0,Engineering,https://www.ratemyprofessors.com/professor/1374078
Sarah Vos,58%,58%,17 ratings,2.7,Graduate Studies,https://www.ratemyprofessors.com/professor/1675647
D Manivannan,40%,40%,31 ratings,2.2,Computer Science,https://www.ratemyprofessors.com/professor/993066
Jarod Giger,84%,84%,10 ratings,3.1,Social Work,https://www.ratemyprofessors.com/professor/2216283
Michael Carter,75%,75%,79 ratings,3.5,English,https://www.ratemyprofessors.com/professor/187719
Erin Koch,24%,24%,44 ratings,1.8,Anthropology,https://www.ratemyprofessors.com/professor/1093330
Erika Engstrom,100%,100%,3 ratings,3.0,Communication,https://www.ratemyprofessors.com/professor/2788680
Lindsay Shade,48%,48%,17 ratings,2.8,Agriculture,https://www.ratemyprofessors.com/professor/2280177
Alan Nadel,8%,8%,28 ratings,2.0,Literature,https://www.ratemyprofessors.com/professor/1536357
Tad Mutersbaugh,43%,43%,48 ratings,2.5,Geography,https://www.ratemyprofessors.com/professor/309032
Eleanor Hudd,100%,100%,3 ratings,5.0,Communication,https://www.ratemyprofessors.com/professor/2629883
Zachary Milford,N/A,N/A,0 ratings,0.0,Education,https://www.ratemyprofessors.com/professor/2931846
George Chaffins,N/A,N/A,3 ratings,3.5,Biology,https://www.ratemyprofessors.com/professor/597248
Xiaofang Shi,54%,54%,44 ratings,2.3,Statistics,https://www.ratemyprofessors.com/professor/2322148
Christopher (Ray) Archer,54%,54%,187 ratings,3.0,Psychology,https://www.ratemyprofessors.com/professor/1650775
Jason Hans,58%,58%,37 ratings,4.2,Family Studies,https://www.ratemyprofessors.com/professor/565599
Kathy Effinger,70%,70%,25 ratings,3.6,Mathematics,https://www.ratemyprofessors.com/professor/715117
Ikeola Bodunde,N/A,N/A,1 ratings,2.0,Communication,https://www.ratemyprofessors.com/professor/2965361
Haley Bergstrom,N/A,N/A,0 ratings,0.0,Education,https://www.ratemyprofessors.com/professor/2967503
Alisha Borck,100%,100%,3 ratings,5.0,Anthropology,https://www.ratemyprofessors.com/professor/2950299
Julie Boutwell-Peterson,100%,100%,2 ratings,4.5,Honors,https://www.ratemyprofessors.com/professor/2956159
Jessica Bray,N/A,N/A,0 ratings,0.0,Psychology,https://www.ratemyprofessors.com/professor/2978066
Jackie Brodsky,100%,100%,1 ratings,5.0,Information Science,https://www.ratemyprofessors.com/professor/2936156
James Brusuelas,100%,100%,1 ratings,5.0,Classics,https://www.ratemyprofessors.com/professor/2891250
Scot Buzza,N/A,N/A,0 ratings,0.0,Music,https://www.ratemyprofessors.com/professor/2894607
Ray Hyatt,100%,100%,4 ratings,4.3,Computer Science,https://www.ratemyprofessors.com/professor/2754700
Erin Peters,96%,96%,75 ratings,4.1,Chemistry,https://www.ratemyprofessors.com/professor/2052931
Cidambi Srinivasan,38%,38%,21 ratings,3.2,Statistics,https://www.ratemyprofessors.com/professor/934503
Stephen Ware,100%,100%,10 ratings,5.0,Computer Science,https://www.ratemyprofessors.com/professor/2619786
April French,13%,13%,15 ratings,1.3,Select department,https://www.ratemyprofessors.com/professor/2047971
Nicholas Martin,100%,100%,2 ratings,2.5,Physics,https://www.ratemyprofessors.com/professor/2610092
Erica Whitaker,94%,94%,61 ratings,4.5,Mathematics,https://www.ratemyprofessors.com/professor/2066475
Jonathan Golding,95%,95%,278 ratings,4.2,Psychology,https://www.ratemyprofessors.com/professor/110998
Jacob Coleman,100%,100%,1 ratings,5.0,Music,https://www.ratemyprofessors.com/professor/2883648
Jeremy Colbert,100%,100%,1 ratings,5.0,Art,https://www.ratemyprofessors.com/professor/2944411
Ryan Craig,100%,100%,1 ratings,5.0,Journalism,https://www.ratemyprofessors.com/professor/2903144
Cory Curl,100%,100%,3 ratings,4.8,Social Science,https://www.ratemyprofessors.com/professor/2959411
Derek Daskalakes,100%,100%,1 ratings,5.0,Communication,https://www.ratemyprofessors.com/professor/2970526
Raymond De Luca,100%,100%,0 ratings,0.0,Film,https://www.ratemyprofessors.com/professor/2910492
Becky Davis,N/A,N/A,0 ratings,0.0,Business,https://www.ratemyprofessors.com/professor/2961244
Mike Dickinson,100%,100%,4 ratings,5.0,Computer Science,https://www.ratemyprofessors.com/professor/2895839
Carey Dobney,N/A,N/A,0 ratings,0.0,Communication,https://www.ratemyprofessors.com/professor/2949430
Jason Dovel,100%,100%,1 ratings,3.0,Fine Arts,https://www.ratemyprofessors.com/professor/2899585
Andrew Doolen,N/A,N/A,0 ratings,0.0,English,https://www.ratemyprofessors.com/professor/2908056
John Duncan,100%,100%,7 ratings,5.0,English,https://www.ratemyprofessors.com/professor/2902301
Marilyn Duncan,N/A,N/A,1 ratings,1.0,Biology,https://www.ratemyprofessors.com/professor/2940871
Julian Dupuis,N/A,N/A,0 ratings,0.0,Agriculture,https://www.ratemyprofessors.com/professor/2944179
david ermold,N/A,N/A,1 ratings,3.0,Communication,https://www.ratemyprofessors.com/professor/2963250
Frank Ettensohn,N/A,N/A,0 ratings,0.0,Geology,https://www.ratemyprofessors.com/professor/2933270
Jodi Findley,N/A,N/A,0 ratings,0.0,Agriculture,https://www.ratemyprofessors.com/professor/2975896
Dexter Freeman,N/A,N/A,2 ratings,1.0,Social Work,https://www.ratemyprofessors.com/professor/2955167
Jonathon Frost,100%,100%,3 ratings,4.4,Communication,https://www.ratemyprofessors.com/professor/2932733
Stacy Gabbard,N/A,N/A,0 ratings,0.0,Health Science,https://www.ratemyprofessors.com/professor/2917833
Robert Frost,N/A,N/A,0 ratings,0.0,Communication,https://www.ratemyprofessors.com/professor/2960388
Katherine Gemperline,N/A,N/A,0 ratings,0.0,Art,https://www.ratemyprofessors.com/professor/2968208
John Gantner,100%,100%,1 ratings,3.0,Political Science,https://www.ratemyprofessors.com/professor/2971831
John Giblin,100%,100%,3 ratings,4.5,Languages,https://www.ratemyprofessors.com/professor/2931988
Anita Superson,39%,39%,28 ratings,2.3,Philosophy,https://www.ratemyprofessors.com/professor/185649
Kausayla Shenoy,60%,60%,37 ratings,3.3,Biology,https://www.ratemyprofessors.com/professor/1981596
Kay Hales,N/A,N/A,1 ratings,2.0,Political Science,https://www.ratemyprofessors.com/professor/2968051
Andrea Hall,100%,100%,1 ratings,2.0,Education,https://www.ratemyprofessors.com/professor/2895556
Corinne Hassler,N/A,N/A,0 ratings,0.0,Marketing,https://www.ratemyprofessors.com/professor/2961235
Aria Halliday,N/A,N/A,0 ratings,0.0,Women's Studies,https://www.ratemyprofessors.com/professor/2961280
Justin Hefflin,N/A,N/A,0 ratings,0.0,Economics,https://www.ratemyprofessors.com/professor/2964319
Justin Heflin,100%,100%,9 ratings,5.0,Economics,https://www.ratemyprofessors.com/professor/2945447
Kelly Hodgson,100%,100%,2 ratings,3.5,Communication,https://www.ratemyprofessors.com/professor/2931948
James Hertog,N/A,N/A,0 ratings,0.0,Film,https://www.ratemyprofessors.com/professor/2961240
Dogus Aktan,100%,100%,1 ratings,5.0,Political Science,https://www.ratemyprofessors.com/professor/2938407
Hannah Angel,100%,100%,2 ratings,5.0,Environmental Science,https://www.ratemyprofessors.com/professor/2932322
Eddy Archibong,N/A,N/A,1 ratings,1.0,Communication,https://www.ratemyprofessors.com/professor/2936198
Kate Arden,100%,100%,1 ratings,3.0,English,https://www.ratemyprofessors.com/professor/2968084
Allen Back,100%,100%,1 ratings,5.0,History,https://www.ratemyprofessors.com/professor/2936151
Michael Argella,100%,100%,1 ratings,5.0,Philosophy,https://www.ratemyprofessors.com/professor/2963233
Rachel Barczak,N/A,N/A,1 ratings,2.0,Sociology,https://www.ratemyprofessors.com/professor/2931436
Treven Back,N/A,N/A,0 ratings,0.0,Nursing,https://www.ratemyprofessors.com/professor/2935464
Alicia Benben,100%,100%,2 ratings,5.0,Animal Science,https://www.ratemyprofessors.com/professor/2895395
Devyn Benson,N/A,N/A,1 ratings,4.0,History,https://www.ratemyprofessors.com/professor/2962437
Brian Kim,N/A,N/A,0 ratings,0.0,Physics,https://www.ratemyprofessors.com/professor/2948527
Ofir Klein,N/A,N/A,0 ratings,0.0,Geography,https://www.ratemyprofessors.com/professor/2966661
Martin Knoll,100%,100%,6 ratings,4.5,Psychology,https://www.ratemyprofessors.com/professor/2937087
Richard Kryscio,N/A,N/A,1 ratings,1.0,Mathematics,https://www.ratemyprofessors.com/professor/2889527
Johnson Lam,100%,100%,1 ratings,5.0,Engineering,https://www.ratemyprofessors.com/professor/2969028
Lily Le,100%,100%,0 ratings,0.0,Architecture,https://www.ratemyprofessors.com/professor/2901552
Donna Lee,N/A,N/A,0 ratings,0.0,Special Education,https://www.ratemyprofessors.com/professor/2913410
Benjamin Leo,100%,100%,2 ratings,4.0,Political Science,https://www.ratemyprofessors.com/professor/2952552
Sara Church,N/A,N/A,0 ratings,0.0,Mathematics,https://www.ratemyprofessors.com/professor/2952135
Jonathon Clark,100%,100%,1 ratings,5.0,Mathematics,https://www.ratemyprofessors.com/professor/2951887
Marilyn Nehls,N/A,N/A,0 ratings,0.0,Education,https://www.ratemyprofessors.com/professor/2958399
James Olowajoba,N/A,N/A,0 ratings,0.0,Chemistry,https://www.ratemyprofessors.com/professor/2891564
Heather Norman-Burgdof,100%,100%,1 ratings,5.0,Health Science,https://www.ratemyprofessors.com/professor/2964803
Amy Olson,N/A,N/A,0 ratings,0.0,Library & Information Science,https://www.ratemyprofessors.com/professor/2972306
London Orzolek,100%,100%,2 ratings,3.0,History,https://www.ratemyprofessors.com/professor/2904640
Joshua Owen,100%,100%,1 ratings,5.0,Chemistry,https://www.ratemyprofessors.com/professor/2946367
Anh Pham,N/A,N/A,1 ratings,1.0,Accounting,https://www.ratemyprofessors.com/professor/2892728
Jill Pfankuch,100%,100%,1 ratings,5.0,Education,https://www.ratemyprofessors.com/professor/2901402
Jonathan Pliszka,100%,100%,1 ratings,5.0,Finance,https://www.ratemyprofessors.com/professor/2925150
Andrew Pilny,N/A,N/A,0 ratings,0.0,Communication,https://www.ratemyprofessors.com/professor/2946386
Jesus Ponte-Bernal,100%,100%,4 ratings,4.9,International Studies,https://www.ratemyprofessors.com/professor/2896614
Karina Powell,N/A,N/A,0 ratings,0.0,Sociology,https://www.ratemyprofessors.com/professor/2967136
Diego Puente,N/A,N/A,0 ratings,0.0,Languages,https://www.ratemyprofessors.com/professor/2977169
Julia Ravenscroft,N/A,N/A,4 ratings,1.4,Anthropology,https://www.ratemyprofessors.com/professor/2931946
Margaret Rintamaa,100%,100%,1 ratings,5.0,Education,https://www.ratemyprofessors.com/professor/2965237
Sherelle Roberts,100%,100%,1 ratings,3.0,Honors,https://www.ratemyprofessors.com/professor/2957994
Calvin Hotchkiss,100%,100%,5 ratings,4.0,Mathematics,https://www.ratemyprofessors.com/professor/2896615
Delee House,N/A,N/A,0 ratings,0.0,Nursing,https://www.ratemyprofessors.com/professor/2901846
George Hruby,N/A,N/A,1 ratings,2.0,Education,https://www.ratemyprofessors.com/professor/2965220
Aaron Hynds,N/A,N/A,0 ratings,0.0,Music,https://www.ratemyprofessors.com/professor/2914501
Abdullah-Al-Zubaer Imran,N/A,N/A,1 ratings,1.0,Computer Science,https://www.ratemyprofessors.com/professor/2938339
Marian Jeffrey,N/A,N/A,1 ratings,2.0,Communication,https://www.ratemyprofessors.com/professor/2927468
Geronimo Sarmiento Cruz,N/A,N/A,0 ratings,0.0,English,https://www.ratemyprofessors.com/professor/2970207
Ian Schneider,100%,100%,1 ratings,5.0,Languages,https://www.ratemyprofessors.com/professor/2907081
Ingrid Schmidt,N/A,N/A,0 ratings,0.0,Design,https://www.ratemyprofessors.com/professor/2936738
Camille Schuetz,N/A,N/A,2 ratings,2.0,Mathematics,https://www.ratemyprofessors.com/professor/2889650
La'Shardae Scott,100%,100%,0 ratings,0.0,Social Work,https://www.ratemyprofessors.com/professor/2972855
Nadia Sesay,100%,100%,1 ratings,5.0,Communication,https://www.ratemyprofessors.com/professor/2934565
Lasantha Senanayake,N/A,N/A,1 ratings,3.0,Computer Science,https://www.ratemyprofessors.com/professor/2946971
Jordan Shockley,N/A,N/A,0 ratings,0.0,Agriculture,https://www.ratemyprofessors.com/professor/2889563
Alexander Smith,N/A,N/A,0 ratings,0.0,Political Science,https://www.ratemyprofessors.com/professor/2893541
Kristel Smith,100%,100%,1 ratings,3.0,Management,https://www.ratemyprofessors.com/professor/2934337
Andrea Sparrow,100%,100%,1 ratings,5.0,Social Work,https://www.ratemyprofessors.com/professor/2921595
Angela Smittie,N/A,N/A,0 ratings,0.0,Social Work,https://www.ratemyprofessors.com/professor/2931089
Matthew Springer,100%,100%,1 ratings,5.0,Environmental Science,https://www.ratemyprofessors.com/professor/2956350
Brittany Stanley,N/A,N/A,0 ratings,0.0,Social Work,https://www.ratemyprofessors.com/professor/2971628
L. Scott Stephens,N/A,N/A,0 ratings,0.0,Engineering,https://www.ratemyprofessors.com/professor/2969417
Austin Stroud,100%,100%,1 ratings,5.0,Communication,https://www.ratemyprofessors.com/professor/2936153
Mark Summers,N/A,N/A,0 ratings,0.0,Education,https://www.ratemyprofessors.com/professor/2948577
Chris Swartz,N/A,N/A,0 ratings,0.0,Health Science,https://www.ratemyprofessors.com/professor/2893455
Fatemeh Tajaddod,100%,100%,1 ratings,5.0,Art,https://www.ratemyprofessors.com/professor/2962997
Joshua Taylor,N/A,N/A,0 ratings,0.0,Business,https://www.ratemyprofessors.com/professor/2968650
Akhira Umar,100%,100%,1 ratings,5.0,Writing,https://www.ratemyprofessors.com/professor/2894229
Umair Usman,N/A,N/A,0 ratings,0.0,Marketing,https://www.ratemyprofessors.com/professor/2908925
Tara Toth,100%,100%,2 ratings,5.0,Philosophy,https://www.ratemyprofessors.com/professor/2950291
Leslie Vincent,N/A,N/A,0 ratings,0.0,Business,https://www.ratemyprofessors.com/professor/2891288
Kimberly Vick,100%,100%,0 ratings,0.0,Sociology,https://www.ratemyprofessors.com/professor/2952086
Sarah Vos,N/A,N/A,1 ratings,2.0,Social Science,https://www.ratemyprofessors.com/professor/2936392
Jieyun Wang,N/A,N/A,1 ratings,1.0,Mathematics,https://www.ratemyprofessors.com/professor/2956254
Anna Weddle,N/A,N/A,0 ratings,0.0,Agriculture,https://www.ratemyprofessors.com/professor/2946118
David Weisenhorn,100%,100%,1 ratings,5.0,Agriculture,https://www.ratemyprofessors.com/professor/2961637
Jeff Welch,N/A,N/A,1 ratings,3.0,Business,https://www.ratemyprofessors.com/professor/2943249
Charuka Wickramasinghe,100%,100%,6 ratings,5.0,Mathematics,https://www.ratemyprofessors.com/professor/2894939
Deidra White,N/A,N/A,0 ratings,0.0,English,https://www.ratemyprofessors.com/professor/2976849
Ryan McCoy,N/A,N/A,0 ratings,0.0,Philosophy,https://www.ratemyprofessors.com/professor/2946852
Nash Meade,N/A,N/A,0 ratings,0.0,Philosophy,https://www.ratemyprofessors.com/professor/2967397
David Mehrle,N/A,N/A,0 ratings,0.0,Engineering,https://www.ratemyprofessors.com/professor/2924910
Stephanie Meyer,N/A,N/A,0 ratings,0.0,Education,https://www.ratemyprofessors.com/professor/2932538
Mario Midence Ordonez,N/A,N/A,0 ratings,0.0,Mathematics,https://www.ratemyprofessors.com/professor/2950109
Zitsi Mirakhur,100%,100%,1 ratings,5.0,Education,https://www.ratemyprofessors.com/professor/2973119
John Murphy,N/A,N/A,0 ratings,0.0,English,https://www.ratemyprofessors.com/professor/2926104
Ian Mooney,N/A,N/A,0 ratings,0.0,Philosophy,https://www.ratemyprofessors.com/professor/2967401
Chloe Napier,100%,100%,2 ratings,5.0,Mathematics,https://www.ratemyprofessors.com/professor/2943789
Cynthia Nnagboro,N/A,N/A,0 ratings,0.0,Communication,https://www.ratemyprofessors.com/professor/2879521
Guigen Zhang,N/A,N/A,0 ratings,0.0,Engineering,https://www.ratemyprofessors.com/professor/2984709
Jonathan MacGillis,N/A,N/A,0 ratings,0.0,Architecture,https://www.ratemyprofessors.com/professor/2984916
Chaewon Kim,N/A,N/A,0 ratings,0.0,Arts & Sciences,https://www.ratemyprofessors.com/professor/2984939
Ateba Whitaker,100%,100%,1 ratings,5.0,Management,https://www.ratemyprofessors.com/professor/2952660
James Sares,N/A,N/A,0 ratings,0.0,Philosophy,https://www.ratemyprofessors.com/professor/2985201
Mark Doerre,N/A,N/A,0 ratings,0.0,Engineering,https://www.ratemyprofessors.com/professor/2986916
Francis Musoni,N/A,N/A,3 ratings,3.5,History,https://www.ratemyprofessors.com/professor/1793708
Lee Ann Paynter,66%,66%,28 ratings,3.3,Fine Arts,https://www.ratemyprofessors.com/professor/2321649
Jeff Rice,67%,67%,13 ratings,1.7,English,https://www.ratemyprofessors.com/professor/1669252
Jason Zavala,N/A,N/A,0 ratings,0.0,Architecture,https://www.ratemyprofessors.com/professor/2987561
Ana Linares,N/A,N/A,0 ratings,0.0,Nursing,https://www.ratemyprofessors.com/professor/2987686
Kate Field,N/A,N/A,0 ratings,0.0,Theater,https://www.ratemyprofessors.com/professor/2988086
Reyers Brusoe,100%,100%,6 ratings,3.0,Music,https://www.ratemyprofessors.com/professor/2744465
Alex Knoll,N/A,N/A,0 ratings,0.0,Psychology,https://www.ratemyprofessors.com/professor/2988723
Paulo Manoel,67%,67%,3 ratings,3.7,Finance,https://www.ratemyprofessors.com/professor/2524071
Karrieann Soto Vega,34%,34%,10 ratings,2.2,"Writing, Rhetoric & Digital Studies",https://www.ratemyprofessors.com/professor/2559512
Joshua Douglas,N/A,N/A,0 ratings,0.0,Law,https://www.ratemyprofessors.com/professor/2994266
Monika Rabarison,100%,100%,6 ratings,4.7,Finance,https://www.ratemyprofessors.com/professor/1717829
Muhammad Siddique,N/A,N/A,0 ratings,0.0,Computer Science,https://www.ratemyprofessors.com/professor/2994602
David Herrin,67%,67%,11 ratings,3.6,Engineering,https://www.ratemyprofessors.com/professor/509889
Korie Burgess,100%,100%,1 ratings,5.0,Agriculture,https://www.ratemyprofessors.com/professor/2995091
Chelsea Ford,100%,100%,1 ratings,5.0,Education,https://www.ratemyprofessors.com/professor/2995439
Nicholas Nguyen,94%,94%,51 ratings,4.3,Mathematics,https://www.ratemyprofessors.com/professor/1867048
Duc Nguyen,50%,50%,3 ratings,2.3,Mathematics,https://www.ratemyprofessors.com/professor/2667465
Jessalyn Vallade,100%,100%,13 ratings,3.9,English,https://www.ratemyprofessors.com/professor/2000003
